site_code,site_name,latitude,longitude,country,null_value,start_date,end_date,duration_years,total_rows,sl_valid_count,sl_missing_count,sl_pct_missing,sl_min,sl_max,sl_p95,sl_p99,sl_extreme_values,sl_quality,sl_quality_score,precip_missing_count,precip_pct_missing,precip_max,precip_p95,precip_p99,ground_precip_coverage_pct,precip_quality,precip_quality_score,sl_threshold,precip_threshold,joint_exceedances,sl_exceedances,precip_exceedances,CPR,joint_quality,quality_tier,quality_description,quality_score
8577330,Solomons_Island,38.317222,-76.450833,USA,-99.9999,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,343562,12909,3.6213324506060802,0.354,2.488,1.778,1.926,0,excellent,5,0,0.0,145.7154675858873,8.5748136043548,22.935404840518363,2.444238100715065,excellent,5,1.778,8.5748136043548,1983,15749,17824,2.5181915492796385,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
747A,Lewes_DE,38.782,-75.12,USA,-99.9999,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,333095,332300,795,0.2386706495144028,0.006,3.636,2.337,2.56,0,excellent,5,0,0.0,154.2373776434829,9.15530109610354,23.87091998757791,2.398114651976163,excellent,5,2.337,9.15530109610354,1719,16573,16655,2.0744273178517547,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
557A,Port_Orford_OR,42.74,-124.497,USA,-99.9999,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,333095,295013,38082,11.43277443372011,1.061,5.366,4.272,4.565,0,significant_missing,3,0,0.0,119.1932320593878,9.45845246315,23.646166145758748,8.853029916390218,excellent,5,4.272,9.45845246315,1945,14698,16654,2.646737775982573,sufficient_joint_events,B,Good - minor issues that can be corrected,80
757A,Naples_FL,26.13,-81.807,USA,-99.9999,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,333095,323087,10008,3.00454825200018,-0.283,2.746,1.603,1.739,0,excellent,5,0,0.0,168.88568103303209,5.320314868882209,15.40774464607238,3.032468214773563,excellent,5,1.603,5.320314868882209,1246,15910,16655,1.5662869854278256,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8533615,Barnegat_Inlet_Inside,39.7617,-74.1117,USA,-99.9999,1984-09-06 19:00:00,2013-12-10 22:00:00,29.259411362080765,256492,243814,12678,4.942844221262262,0.232,2.957,1.863,2.03,0,excellent,5,0,0.0,112.8107768056452,7.0622950792262,19.187826363069163,6.790855075401962,excellent,5,1.863,7.0622950792262,517,4902,12812,2.1114175651065596,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
9087057,Milwaukee_Wi,43.002,-87.8876,USA,-99.9999,1981-01-01 00:00:00,2021-08-02 04:00:00,40.58316221765914,355757,355416,341,0.09585194388304376,175.388,177.79,177.272,177.462,355416,unrealistic_values,1,0,0.0,78.5149276255765,6.114952564234896,17.172565698564163,6.444286408981411,excellent,5,177.272,6.114952564234896,1297,17597,17788,1.4741024752530096,sufficient_joint_events,D,Unusable - severe data quality issues,60
9435380,South_Beach,44.6254,-124.04494,USA,-99.9999,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,352320,4151,1.1644706020966642,0.38,5.043,3.948,4.266,0,excellent,5,0,0.0,108.5511624812056,13.68288695803695,28.096011281013393,3.514731913676007,excellent,5,3.948,13.68288695803695,2794,17597,17824,3.175461113005941,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
S197,S197_T,25.28666667,-80.44138889,USA,-99.9999,1981-01-01 00:00:00,2020-12-31 21:00:00,39.997262149212865,350638,298887,51751,14.759096275931302,-0.3678,1.6154,0.5608,0.701,0,significant_missing,3,0,0.0,158.5967242717743,5.6,14.535012423972255,5.207364860625488,excellent,5,0.5608,5.6,1073,14694,17466,1.4659704328856793,sufficient_joint_events,B,Good - minor issues that can be corrected,80
8665530,Charleston,32.780833,-79.923611,USA,-99.9999,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,352395,4076,1.143431022439413,-0.347,4.331,2.673,2.893,0,excellent,5,0,0.0,246.7315745105338,7.89594948288115,21.825537979589022,5.360043313481321,excellent,5,2.673,7.89594948288115,1171,17433,17824,1.3433952112993568,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
9415020,Point_Reyes,37.994167,-122.973611,USA,-99.9999,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,351295,5176,1.4520115240790976,0.351,3.841,2.987,3.219,0,excellent,5,0,0.0,88.1001949309165,5.633006989938799,20.077715516066462,0.8261541612080646,excellent,5,2.987,5.633006989938799,2217,17520,17824,2.53075802250621,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8516945,Kings_Point,40.810306,-73.765,USA,-99.9999,1998-11-01 00:00:00,2021-08-31 22:00:00,22.830937713894592,200159,198711,1448,0.7234248772226081,2.75,8.288,6.451,6.694,0,excellent,5,0,0.0,108.4317937034029,6.706747412681522,19.3,7.094859586628631,excellent,5,6.451,6.706747412681522,874,9923,10008,1.7615552423525251,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
S44_T,S44_T,26.81666667,-80.08,USA,-99.9999,1981-01-01 00:00:00,2020-12-31 22:00:00,39.997262149212865,350639,330110,20529,5.8547394899027205,-1.0087,1.4634,0.7413,0.9135,0,minor_missing,4,0,0.0,122.6155757904052,5.633544921874931,14.979437619444594,5.272659344796215,excellent,5,0.7413,5.633544921874931,1302,16495,17532,1.5786556978355502,sufficient_joint_events,B,Good - minor issues that can be corrected,90
9411406,Oil_Platform_Harvest,34.469167,-120.681944,USA,-99.9999,1992-05-14 04:00:00,2020-11-30 22:00:00,28.54757015742642,250267,227269,22998,9.189385736033916,13.008,15.929,15.3,15.532,0,minor_missing,4,0,0.0,82.9712349673172,1.3,9.487592637516345,2.5372901740940677,excellent,5,15.3,1.3,620,8868,12354,1.4163219822045623,sufficient_joint_events,B,Good - minor issues that can be corrected,90
775A,Galveston_Pier_21,29.31,-94.793,USA,-99.9999,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,333095,324527,8568,2.57223915099296,-0.067,4.19,1.964,2.136,0,excellent,5,0,0.0,179.8556327818801,8.51954951879174,25.92604394480899,1.9096654107686997,excellent,5,1.964,8.51954951879174,2075,16182,16655,2.5645394304748956,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
9075099,De_Tour_Village_Mi,45.9925,-83.8982,USA,-99.9999,1981-01-01 00:00:00,2021-08-02 03:00:00,40.58316221765914,355756,354901,855,0.2403332621234779,175.256,177.61,177.222,177.391,354901,unrealistic_values,1,0,0.0,62.2,5.63308671114265,15.373444408157825,9.47531454142727,excellent,5,177.222,5.63308671114265,993,17740,17788,1.119491358703244,sufficient_joint_events,D,Unusable - severe data quality issues,60
9415144,Port_Chicago,38.056,-122.0395,USA,-99.9999,1981-01-01 00:00:00,2021-08-31 20:00:00,40.662559890485966,356469,350207,6262,1.7566744934342118,0.768,3.627,2.735,2.9229400000000023,0,excellent,5,0,0.0,60.7462406157992,2.9230952262877556,13.3798509836147,2.1283758194962257,excellent,5,2.735,2.9230952262877556,2608,17510,17824,2.9787772978149447,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
9449880,Friday_Harbor,48.545306,-123.012889,USA,-99.9999,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,355343,1128,0.3164352780450584,-0.04,4.569,3.587,3.837,0,excellent,5,0,0.0,63.551434874455,8.48141759633765,17.55868673324228,2.030740228517888,excellent,5,3.587,8.48141759633765,3327,17680,17824,3.7634796421978196,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
14211720,Willamette_River_At_Portland_Or,45.5175,-122.669167,USA,-99.9999,1988-10-01 08:00:00,2021-05-03 05:00:00,32.58316221765914,285646,285644,2,0.0007001673399942587,-0.1585,8.4399,3.554,4.828,0,excellent,5,0,0.0,78.5524547100067,6.2255970409239,15.229191780085092,10.775225278841644,excellent,5,3.554,6.2255970409239,1028,14251,14283,1.442635069016211,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
9044030,Wyandotte_Mi,42.202306,-83.1475,USA,-99.9999,1981-01-01 00:00:00,2021-08-02 03:00:00,40.58316221765914,355756,355298,458,0.1287399228684829,173.602,175.84,175.355,175.54,355298,unrealistic_values,1,0,0.0,64.5,6.491500139232651,16.89432337878654,6.78330091410967,excellent,5,175.355,6.491500139232651,1117,17683,17788,1.2633460849080378,sufficient_joint_events,D,Unusable - severe data quality issues,60
8720357,I_295_Bridge,30.1917,-81.6917,USA,-99.9999,1997-04-01 00:00:00,2021-08-31 22:00:00,24.416153319644078,214055,206328,7727,3.6098199060989,-0.687,1.698,0.35,0.527,0,excellent,5,0,0.0,112.6086960317707,5.6,15.97034019229337,3.334656980682535,excellent,5,0.35,5.6,595,6451,10688,1.8472209926372647,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
S155,S155_T_LakeWorthLagoon,26.64472222,-80.05472222,USA,-99.9999,1986-02-19 14:00:00,2020-12-31 22:00:00,34.86379192334018,305625,303646,1979,0.6475255623721882,-0.5517,1.4694,0.7737,0.954,0,excellent,5,0,0.0,149.7099995613098,5.791559414410558,14.696292002122343,5.215869120654396,excellent,5,0.7737,5.791559414410558,1240,15182,15282,1.6334332025966114,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
9044020,Gibraltar_Mi,42.091694,-83.186694,USA,-99.9999,1981-01-01 00:00:00,2021-08-02 03:00:00,40.58316221765914,355756,355210,546,0.15347597791744905,172.71,175.749,175.007,175.203,355209,unrealistic_values,1,0,0.0,64.7764801979065,6.879287212996125,17.907989770173938,6.78330091410967,excellent,5,175.007,6.879287212996125,1071,17705,17788,1.209814129538605,sufficient_joint_events,D,Unusable - severe data quality issues,60
8720218,Mayport_Bar_Pilots_Dock,30.398167,-81.427889,USA,-99.9999,1995-09-20 00:00:00,2021-08-31 22:00:00,25.946611909650922,227471,217238,10233,4.498595425350924,1.988,5.331,4.369,4.563,0,excellent,5,0,0.0,148.3321666717074,5.87339466716225,16.602919250692548,3.9772102817502013,excellent,5,4.369,5.87339466716225,775,9263,11374,1.6732577738611187,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
9063063,Cleveland_Oh,41.54086,-81.635472,USA,-99.9999,1981-01-01 00:00:00,2021-08-02 03:00:00,40.58316221765914,355756,355197,559,0.1571301678678645,173.064,175.353,174.891,175.07,355197,unrealistic_values,1,0,0.0,77.3820281028747,7.15695372069545,17.27440714831511,8.329866537739349,excellent,5,174.891,7.15695372069545,1198,17662,17788,1.3565695054298597,sufficient_joint_events,D,Unusable - severe data quality issues,60
8512451,Ponquogue_Point,40.85,-72.5033,USA,-99.9999,1989-06-28 14:00:00,2014-02-28 23:00:00,24.670773442847366,216274,209212,7062,3.265302347947511,0.902,3.12,2.419449999999999,2.6,0,excellent,5,0,0.0,102.5999337434768,9.297749400104701,23.2028305530498,2.9767794556904668,excellent,5,2.419449999999999,9.297749400104701,101,759,10810,2.662307505737502,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8636580,Windmill_Point,37.616111,-76.29,USA,-99.9999,1996-01-01 00:00:00,2021-08-31 21:00:00,25.66461327857632,224998,221821,3177,1.4120125512226775,0.043,2.224,1.336,1.498,0,excellent,5,0,0.0,138.3229985934235,8.011440601364901,22.89242938160887,5.189823909545862,excellent,5,1.336,8.011440601364901,1316,10814,11247,2.4345095728546338,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
9414764,Oakland_Inner_Harbor,37.795,-122.282,USA,-99.9999,1981-01-01 00:00:00,2011-05-01 23:00:00,30.327173169062284,265872,265129,743,0.27945778419690676,1.012,3.832,3.2040999999999995,3.5148199999999994,0,excellent,5,0,0.0,55.4773726516941,2.5,10.517732649939157,4.397980983330324,excellent,5,3.2040999999999995,2.5,21,108,13119,3.940645882562187,few_joint_events,B,Good - minor issues that can be corrected,90
9439011,Hammond,46.2017,-123.945,USA,-99.9999,1983-07-01 20:00:00,2014-08-12 23:00:00,31.11567419575633,272764,268197,4567,1.674341188719919,-0.219,4.293,3.31,3.63,0,excellent,5,0,0.0,93.4046813544569,7.4,18.136595219371802,15.61936325908111,excellent,5,3.31,7.4,471,3828,13629,2.462476173915524,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
573A,Arena_Cove_CA,38.913,-123.708,USA,-99.9999,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,333095,264369,68726,20.632552274876538,2.027,5.454,4.632,4.879,0,significant_missing,3,0,0.0,117.9807227256901,7.30084806677942,23.550763241731747,2.021945691169186,excellent,5,4.632,7.30084806677942,1717,13177,16655,2.606016888455447,sufficient_joint_events,B,Good - minor issues that can be corrected,80
1407770,Shark_River_At_Belmar_Nj,40.185556,-74.026111,USA,-99.9999,2000-01-29 19:00:00,2021-04-06 13:00:00,21.182751540041068,185707,140891,44816,24.132639049685796,-2.5908,2.5329,0.759,0.9997,0,significant_missing,3,0,0.0,253.7,8.799569044111635,22.7684259414218,3.716068861163015,excellent,5,0.759,8.799569044111635,700,6982,9286,2.0050157591167173,sufficient_joint_events,B,Good - minor issues that can be corrected,80
S26_T,MiamiRiver_S26_T,25.80694444,-80.26,USA,-99.9999,1985-06-01 00:00:00,2020-12-31 22:00:00,35.58384668035592,311951,310222,1729,0.5542537129228629,-0.5944,1.7492,0.7396,0.8914,0,excellent,5,0,0.0,130.9316397233715,5.51238133895455,15.167726704419199,5.228385227167087,excellent,5,0.7396,5.51238133895455,1435,15494,15598,1.8522764947225991,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
S41_T,S41_T_BoyntonBeach,26.53888889,-80.05555556,USA,-99.9999,1985-09-01 00:00:00,2020-12-29 12:00:00,35.3264887063655,309685,299853,9832,3.174838949254888,-0.6126,1.4997,0.7528,0.9271479999999982,0,excellent,5,0,0.0,146.8001455068588,5.619859695428819,14.7,5.217559778484589,excellent,5,0.7528,5.619859695428819,1287,14991,15485,1.7169470555436264,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
9099018,Marquette_CG_Mi,46.545555,-87.378609,USA,-99.9999,1981-01-01 00:00:00,2021-08-02 03:00:00,40.58316221765914,355756,354864,892,0.25073364890542954,182.673,184.085,183.793,183.886,354864,unrealistic_values,1,0,0.0,61.8752241134643,5.652025908076951,15.229129079219177,3.8610733199158975,excellent,5,183.793,5.652025908076951,1466,17650,17788,1.6611711240540938,sufficient_joint_events,D,Unusable - severe data quality issues,60
9075059,Harrisville_Mi,44.6593,-83.2863,USA,-99.9999,1981-01-01 00:00:00,2008-11-05 12:00:00,27.84394250513347,244093,230017,14076,5.766654512829127,175.406,177.649,177.189,177.393,228525,unrealistic_values,1,0,0.0,65.8963024616241,5.480476021671099,15.1688717733726,7.082136726575526,excellent,5,177.189,5.480476021671099,542,11191,12205,0.9686077333387122,sufficient_joint_events,D,Unusable - severe data quality issues,60
8571892,Cambridge,38.5725,-76.061667,USA,-99.9999,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,350830,5641,1.582456917954055,0.015,2.633,1.515,1.667,0,excellent,5,0,0.0,141.2810683250427,8.500739932060199,22.102959842681756,2.444238100715065,excellent,5,1.515,8.500739932060199,2085,17377,17824,2.3996631873173944,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
759A,St_Petersburg_FL,27.76,-82.627,USA,-99.9999,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,333095,331403,1692,0.5079631936834836,0.018,2.926,1.814,1.953,0,excellent,5,0,0.0,122.0207661389167,6.172950863834649,17.801416337393817,1.997928518891007,excellent,5,1.814,6.172950863834649,2112,16492,16655,2.5612033686738616,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
S49_T,S49_T_St_Lucie_NorthFork,27.26111111,-80.35833333,USA,-99.9999,1994-05-23 23:00:00,2020-12-31 22:00:00,26.60643394934976,233256,232070,1186,0.5084542305449806,-0.3749,1.7836,0.6096,0.7934,0,excellent,5,0,0.0,125.4433870314528,5.48459291455565,15.789307653889312,2.6314435641526908,excellent,5,0.6096,5.48459291455565,1134,11555,11663,1.9627530140863088,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
9410230,La_Jolla,32.866889,-117.257139,USA,-99.9999,1981-01-01 00:00:00,2021-07-31 22:00:00,40.577686516084874,355727,351456,4271,1.200639816488487,0.559,3.707,2.987,3.242,0,excellent,5,0,0.0,70.2999714858947,1.5,9.563695758505332,1.9276017845145295,excellent,5,2.987,1.5,1017,17503,17499,1.1811690502097953,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
9052076,Olcott_Ny,43.33839,-78.7273,USA,-99.9999,1981-01-01 00:00:00,2021-08-02 03:00:00,40.58316221765914,355756,347844,7912,2.223996222129774,74.164,75.967,75.311,75.72,341935,unrealistic_values,1,0,0.0,90.8518433570861,7.74266645308325,18.591167628727554,3.241266486018507,excellent,5,75.311,7.74266645308325,851,17058,17788,0.9977610877614526,sufficient_joint_events,D,Unusable - severe data quality issues,60
572A,Astoria_OR,46.208,-123.767,USA,-99.9999,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,333095,332048,1047,0.3143247421906663,-0.051,4.435,3.316,3.646,0,excellent,5,0,0.0,101.0950216349897,6.903058886456325,17.7062183617522,15.807202149536918,excellent,5,3.316,6.903058886456325,2252,16487,16655,2.7318083293958106,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8410140,Eastport,44.904598,-66.982903,USA,-99.9999,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,346809,9662,2.710458915311484,0.328,8.88,7.33,7.85,0,excellent,5,0,0.0,97.6063251495311,9.6661224961085,23.360857367510473,1.7810705499185067,excellent,5,7.33,9.6661224961085,946,17296,17824,1.093866924690301,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
262A,St_Augustine_FL,29.857,-81.262,USA,-99.9999,1981-01-01 00:00:00,2002-07-15 18:00:00,21.533196440793976,188779,84839,103940,55.05909025898008,-0.067,3.258,2.538,2.777,0,excessive_missing,2,0,0.0,111.6686791180541,7.402806489199025,21.66230164216924,,excellent,5,2.538,7.402806489199025,393,4233,9439,1.8568292851957238,sufficient_joint_events,C,Problematic - major issues but potentially usable with caveats,70
8771510,Galveston_Pleasure_Pier,29.2853,-94.7894,USA,-99.9999,1981-01-01 00:00:00,2011-07-20 16:00:00,30.546201232032853,267785,266048,1737,0.6486547043337005,-0.134,4.472,1.799,1.9695299999999698,0,excellent,5,0,0.0,160.2510392665408,8.709150552749575,26.25337553023163,1.261086319248651,excellent,5,1.799,8.709150552749575,1486,13282,13390,2.2374894838781283,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
9014090,Mouth_Of_The_Black_River_Mi,42.974724,-82.418892,USA,-99.9999,1981-01-01 00:00:00,2021-08-02 03:00:00,40.58316221765914,355756,349391,6365,1.7891476180303354,175.085,177.602,176.913,177.09,349391,unrealistic_values,1,0,0.0,82.8628761597087,7.771621458232325,18.013707548379845,0.2257165023218161,excellent,5,176.913,7.771621458232325,1043,17336,17788,1.203262889931967,sufficient_joint_events,D,Unusable - severe data quality issues,60
8770520,Rainbow_Bridge,29.98,-93.881699,USA,-99.9999,1996-01-01 00:00:00,2021-07-31 22:00:00,25.579739904175224,224255,208256,15999,7.134289090544247,0.403,2.383,1.845,2.009,0,minor_missing,4,0,0.0,171.7747092246213,7.034763774191707,23.98636162281028,4.943033600142694,excellent,5,1.845,7.034763774191707,596,3423,11213,3.482247805155211,sufficient_joint_events,B,Good - minor issues that can be corrected,90
9063053,Fairport_Oh,41.75975,-81.28106,USA,-99.9999,1981-01-01 00:00:00,2021-08-02 03:00:00,40.58316221765914,355756,354750,1006,0.2827780838552266,173.522,175.313,174.896,175.069,354750,unrealistic_values,1,0,0.0,90.9957736730575,9.8098114958746,21.6081142424968,2.640292784942489,excellent,5,174.896,9.8098114958746,1067,17636,17788,1.210011344010195,sufficient_joint_events,D,Unusable - severe data quality issues,60
772A,Port_Isabel_TX,26.06,-97.215,USA,-99.9999,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,333095,323494,9601,2.882360888034945,0.521,2.452,1.786,1.923,0,excellent,5,0,0.0,121.3082373142242,4.821059703755238,14.953176558011503,3.024962848436632,excellent,5,1.786,4.821059703755238,1916,15950,16655,2.4024717741290376,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
9076060,US_Slip_Mi,46.500805,-84.340363,USA,-99.9999,1981-01-01 00:00:00,2021-08-02 03:00:00,40.58316221765914,355756,354745,1011,0.2841835415284633,175.382,177.986,177.542,177.745,354745,unrealistic_values,1,0,0.0,62.2,5.4540365933348,15.214323922930294,9.47531454142727,excellent,5,177.542,5.4540365933348,1221,17711,17785,1.3790212064895302,sufficient_joint_events,D,Unusable - severe data quality issues,60
8631044,Wachapreague,37.607778,-75.685833,USA,-99.9999,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,336239,20232,5.6756370083400896,-0.012,3.409,2.16,2.382,0,minor_missing,4,0,0.0,159.719896414014,8.006419241326,21.560486555068746,3.6600452771754224,excellent,5,2.16,8.006419241326,1428,15711,17824,1.8177887435383298,sufficient_joint_events,B,Good - minor issues that can be corrected,90
8573364,Tolchester_Beach,39.2134,-76.244531,USA,-99.9999,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,340666,15805,4.433740753104741,-0.019,3.445,1.749,1.9123299999999872,0,excellent,5,0,0.0,132.51913334306658,7.3962436932788,21.375530064074113,7.041526519688839,excellent,5,1.749,7.3962436932788,1586,12440,17824,2.5497748528664697,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
S20F,BiscayneBay_S20F_T,25.47,-80.34611111,USA,-99.9999,1985-06-01 00:00:00,2020-12-31 22:00:00,35.58384668035592,311951,306994,4957,1.589031610733737,-0.7671,1.9268,0.633,0.8013070000000007,0,excellent,5,0,0.0,114.5297586917877,5.3,14.06652033325345,5.228385227167087,excellent,5,0.633,5.3,1032,15330,15466,1.3578316225756744,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
9437540,Garibaldi,45.55453,-123.91894,USA,-99.9999,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,350281,6190,1.7364666410451342,0.182,4.847,3.756,4.084,0,excellent,5,0,0.0,110.4628896636654,12.18071684945695,28.036941289883462,5.9864617318098805,excellent,5,3.756,12.18071684945695,766,7064,17824,2.1686881679123524,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
BYL,Bryte_Lab,38.6001,-121.53954,USA,-99.9999,1982-10-01 08:00:00,2021-03-18 13:00:00,38.46132785763176,337158,322468,14690,4.357007693722231,0.5486,10.363,7.175,8.3149,0,excellent,5,0,0.0,70.49979567523219,3.3,13.904143482388323,3.257523179043653,excellent,5,7.175,3.3,2675,16090,16840,3.3285809556990147,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
9063079,Marblehead_Oh,41.54364,-82.73139,USA,-99.9999,1981-01-01 00:00:00,2021-08-02 03:00:00,40.58316221765914,355756,341724,14032,3.9442764141715108,172.364,175.627,174.917,175.1,340985,unrealistic_values,1,0,0.0,67.6124393939971,8.87085385613765,19.825862005245604,1.3911220049696984,excellent,5,174.917,8.87085385613765,1079,16913,17788,1.2759272373035775,sufficient_joint_events,D,Unusable - severe data quality issues,60
9014080,St_Clair_State_Police_Mi,42.812222,-82.485558,USA,-99.9999,1981-01-01 00:00:00,2021-08-02 03:00:00,40.58316221765914,355756,354880,876,0.24623618435107208,174.86,176.965,176.423,176.611,354832,unrealistic_values,1,0,0.0,82.9311830826213,8.011987805365225,18.507499843798332,0.2257165023218161,excellent,5,176.423,8.011987805365225,1035,17738,17788,1.1669730104197866,sufficient_joint_events,D,Unusable - severe data quality issues,60
VON,Sacramento_River_at_Verona,38.774155,-121.59807,USA,-99.9999,1984-01-13 20:00:00,2021-01-01 07:00:00,36.96646132785763,324060,286143,37917,11.70061099796334,0.7346,10.3632,8.0772,9.589,0,significant_missing,3,0,0.0,90.6880438324151,3.845296054976099,15.481833800672462,1.9227920755415664,excellent,5,8.0772,3.845296054976099,1649,14282,16203,2.309200392101946,sufficient_joint_events,B,Good - minor issues that can be corrected,80
BEN,Mokelumne_R_at_Bensons_Ferry_Nr_Thorton,38.25514,-121.44009,USA,-99.9999,1982-10-01 08:00:00,2021-05-10 18:00:00,38.60643394934976,338435,330321,8114,2.397506168097271,-0.1219,4.8585,2.9748,3.8435,0,excellent,5,0,0.0,67.6633685827141,3.128055680866709,13.94022494550645,3.250254849527974,excellent,5,2.9748,3.128055680866709,2671,16486,16922,3.2402772528622275,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8545240,Philadelphia,39.933333,-75.141667,USA,-99.9999,1989-03-01 05:00:00,2021-08-31 22:00:00,32.50102669404517,284922,282052,2870,1.0072932241104584,-0.174,4.401,3.264,3.484,0,excellent,5,0,0.0,72.9,6.802987766622117,19.048995077609863,6.8099339468345725,excellent,5,3.264,6.802987766622117,1271,14059,14247,1.8079802395796398,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
575A,Charleston_OR,43.345,-124.322,USA,-99.9999,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,333095,328140,4955,1.4875636079797054,0.226,4.533,3.473,3.774,0,excellent,5,0,0.0,253.2,9.838650226521365,21.744024276637163,4.790525225536259,excellent,5,3.473,9.838650226521365,2389,16378,16655,2.9172843325167035,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
749A,Chesapeake_BBT,36.967,-76.113,USA,-99.9999,1981-01-01 00:00:00,2016-12-31 22:00:00,35.997262149212865,315575,315156,419,0.13277350867464152,2.898,5.944,4.71,4.92,0,excellent,5,0,0.0,145.4311192028399,6.824737787212501,19.309731900405012,6.40323219519924,excellent,5,4.71,6.824737787212501,1638,15728,15779,2.0828764595435283,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
9063038,Erie_Lake_Erie_Pa,42.1539,-80.07583,USA,-99.9999,1981-01-01 00:00:00,2021-07-02 03:00:00,40.498288843258045,355012,342092,12920,3.6393136006670197,173.245,175.832,174.91,175.084,341054,unrealistic_values,1,0,0.0,92.8071439266204,8.484435081481891,19.012788516326975,9.036032584814034,excellent,5,174.91,8.484435081481891,1299,17016,17751,1.526763902691193,sufficient_joint_events,D,Unusable - severe data quality issues,60
G56_T,G56_T_PampanoBay,26.32777778,-80.13055556,USA,-99.9999,1985-06-01 00:00:00,2020-12-31 22:00:00,35.58384668035592,311951,305141,6810,2.183035156162346,-0.4718,2.283,0.8388,1.0546,0,excellent,5,0,0.0,114.95632189712519,5.48396706535565,15.52996933455115,2.0721203009447,excellent,5,0.8388,5.48396706535565,2399,15254,15598,3.145313739614192,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
GSM,Georgiana_Slough_at_Mokelumne_R,38.12953,-121.58297,USA,-99.9999,1982-10-01 08:00:00,2021-04-21 15:00:00,38.554414784394254,337976,323937,14039,4.153845243449239,-0.3261,3.0937,1.9629,2.1793,0,excellent,5,0,0.0,60.9698921441577,2.353253215550125,11.224518343780677,3.2534854545884917,excellent,5,1.9629,2.353253215550125,2381,15937,16899,2.9879799470638133,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
9411340,Santa_Barbara,34.403111,-119.692806,USA,-99.9999,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,342521,13950,3.913361816248727,0.198,3.274,2.649,2.895,0,excellent,5,0,0.0,123.5601425170784,0.9007945656768499,12.571619898011459,1.3919785901237407,excellent,5,2.649,0.9007945656768499,663,10120,17824,1.3102435994723995,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
